in_https,nu_imsi,nu_imei,nu_telefono,no_servidor,no_referer,no_user_agent,no_url,ca_vol_up,ca_vol_dw,it_evento,it_fin_evento,no_ip,nu_puerto,co_estado_http,co_razon
0,-766357481892225337,3073212156801727568,-4535551292576113116,hub.samsungapps.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; LG-K420 Build/MRA58K),http://hub.samsungapps.com/product/appCheck.as?appInfo=com.sec.android.app.shealth@0&deviceId=LG-K420&mnc=07&csc=&openApi=23&pd=&m,541,844,2017-01-05T18:18:58.560+01:00,2017-01-05T18:18:58.690+01:00,yfZRnLtuM+qH+ucOMC/q5PIUFIJW2kqNfFyuGbTfjKI=,80,200,32
0,-696090581968118739,-8050105707356225662,-4535551292576113116,cas.criteo.com,http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html,"Mozilla/5.0 (Linux; Android 6.0; HUAWEI MLA-L01 Build/HUAWEIMLA-L01; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://cas.criteo.com/delivery/ajs.php?zoneid=744019&cb=78806690803&exclude=undefined&charset=UTF-8&loc=http%3A//tpc.googlesyndica,4886,18229,2017-01-05T18:20:48.150+01:00,2017-01-05T18:20:48.450+01:00,kbCbuAWR9WgRQdnmrXMhFygQ8kuA5HIQX0lwbuEK9/s=,80,200,32
0,903833357896043363,1222769106730368658,-4535551292576113116,cdn.cxense.com,http://www.crecerfeliz.es/Ninos/Buenas-compras/regalos-primera-comunion-ninos,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://cdn.cxense.com/cx.js,2760,23034,2017-01-05T18:20:52.090+01:00,2017-01-05T18:20:53.730+01:00,nr7meLH/BYxQk1QfFabYKNFWhgT/0stb5t/IikAQuLo=,80,200,0
0,-3695169531425364197,3684748544991762,-4535551292576113116,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=41.087063,1.151846&sensor=false",377,886,2017-01-05T18:20:49.900+01:00,2017-01-05T18:20:49.950+01:00,+mRZ6crYGOmsLjL49xhPYCfpBcq4C2aqdSNerD/ugx4=,80,200,32
0,-4647418931231300898,-1392385120572139654,-2073895385077115130,jrtkytbuhvio,NULL,"Mozilla/5.0 (Linux; Android 4.3; GT-I9300 Build/JSS15J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://jrtkytbuhvio/,373,318,2017-01-05T18:21:30.360+01:00,2017-01-05T18:21:30.120+01:00,tHOmr8kzxQtZ2HH6dymLDORSBrKNg5efHcNSpLlJgMY=,8080,503,71
0,8342317733083299971,-2361994672695585387,-4535551292576113116,fz.ywlive.net,NULL,iphoneLive/1.1.3 (iPhone; iOS 10.3.2; Scale/2.00),http://fz.ywlive.net/api/public/?service=User.getConfig&token=45b7425cbbc7a34e4371ef6c97aaeda2&uid=1112288,750,1701,2017-01-05T18:19:53.400+01:00,2017-01-05T18:19:53.980+01:00,Be2/ZADekFg4saXvibyhPXmksU7CXZoe/YUFTXRPqlk=,80,200,32
0,3983931043950193578,9736921492471030,-162718214521351395,init-p01st.push.apple.com,NULL,"iPhone3,1/7.1.2 (11D257)",http://init-p01st.push.apple.com/bag,873,12550,2017-01-05T18:23:50.600+01:00,2017-01-05T18:23:48.760+01:00,JtwtYQEheVUqNfCFsoYWYL2Bi53X24rlRnnqkowaov8=,80,200,71
0,6303488777052329821,2525768137190646911,-4535551292576113116,tps20203.doubleverify.com,http://www.elnacional.cat/ca/vides/un-dels-mosquits-mes-dolents-del-mon-arribara-a-catalunya_163035_102.html,"Mozilla/5.0 (Linux; Android 7.1.1; Aquaris U Lite Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://tps20203.doubleverify.com/event.gif?impid=db50acc1667846519dcc7dd9226da80f&dvp_tf1=9&dvp_tf2=0&cbust=1496679666781618,3977,6189,2017-01-05T18:21:07.190+01:00,2017-01-05T18:21:09.370+01:00,N5Sj89j4+lzjiHcKrbnw7kyiz9e/UrBMBmDb8BOEBSY=,80,200,0
0,-2710308434472539598,-4535551292576113116,-4535551292576113116,live.chess.com,NULL,Jetty/9.2.z-SNAPSHOT,http://live.chess.com/cometd,7672,15380,2017-01-05T18:20:57.260+01:00,2017-01-05T18:20:42.710+01:00,NULL,80,200,71
0,4946582638187852667,5276851456090788520,4697129578956458187,redir.adap.tv,NULL,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",http://redir.adap.tv/redir/client/VPAIDClient.swf?adTagUrl=http%3A%2F%2Fads.adaptv.advertising.com%2Fa%2Fh%2FYqOzCNJjtEyKZtTQEnzau,1975,112401,2017-01-05T18:22:12.960+01:00,2017-01-05T18:22:13.070+01:00,2Utj0ak1yfq0nFIv+hsRbct9Dn1B/YXpluZjpVx8dQs=,80,200,32
0,-3670277013083514187,5790630363974408535,-4535551292576113116,fonts.gstatic.com,http://www.forestfeed.nl/aanstaande-bruid-viert-haar-vrijgezellenavond-met-uitsluitend-mannen-haar-verloofde-ziet-de-fotos-achtera,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B100 [FBAN/FBIOS;FBAV/84.0.0.36.37;FBBV/52496792;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/10.",http://fonts.gstatic.com/s/opensans/v13/MTP_ySUJH_bn48VBG8sNShampu5_7CjHW5spxoeN3Vs.woff2,1229,11311,2017-01-05T18:33:25.320+01:00,2017-01-05T18:33:25.390+01:00,fJqci+x0aY5ZJnvFTy6COuJawrYmBxuInxce+lyjRmM=,80,200,32
0,95678055421222861,-2262609581274432134,-4535551292576113116,analytics.spongecell.com,http://m.asos.com/es/asos/vestido-largo-de-estilo-griego-con-lazos-anudados-en-los-hombros-y-detalle-de-dos-aberturas-de-asos/prd/,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1",http://analytics.spongecell.com/sync/12/?r=http%3A%2F%2Fs.thebrighttag.com%2Fcs%3Fbtt%3D0%26tp%3DZsQXgj9%26uid%3D%5BSPONGEKEY%5D,958,610,2017-01-05T18:33:26.580+01:00,2017-01-05T18:33:26.810+01:00,+GGj9xcvrG/Bin2F8VN+Tt6BLaHb0iTaQqZ3G9EcEmg=,80,302,32
0,-8884509608778187045,8831999599772400265,-4535551292576113116,ssl.p.jwpcdn.com,http://www.playgroundmag.net/noticias/actualidad/deportes-machista-llama-gorda-Rihanna_0_1984601555.html?utm_source=facebook.com&u,"Mozilla/5.0 (Linux; Android 6.0.1; Le X820 Build/FEXCNFN5801809292S; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.91 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/121.0.0.20.69;]",http://ssl.p.jwpcdn.com/player/v/7.11.3/related.js,1747,23350,2017-01-05T18:33:21.900+01:00,2017-01-05T18:33:22.270+01:00,+sOoc8ON9gai0nDNqPSbcVzSNjrtKvPg7CpdokB48U0=,80,200,0
0,3508595522933528997,380165294557636204,-4535551292576113116,cdn3.uvnimg.com,http://www.univision.com/entretenimiento/horoscopos-cancer,"Mozilla/5.0 (Linux; Android 6.0.1; 6039Y Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://cdn3.uvnimg.com/dims4/default/423c85d/2147483647/thumbnail/480x270/quality/75/?url=http%3A%2F%2Fcdn3.uvnimg.com%2F01%2F61%2,2221,34864,2017-01-05T18:33:46.330+01:00,2017-01-05T18:33:46.460+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,-3072475637317587370,4377492569999983960,-4535551292576113116,uk-ads.openx.net,http://tpc.googlesyndication.com/safeframe/1-0-8/html/container.html,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris X5 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/125.0.0.23.80;]",http://uk-ads.openx.net/mw/1.0/acj?o=1762847177&callback=OX_1762847177&ju=http%3A//www.vayaface.es/la-increible-hermana-de-ana-mor,1075,1364,2017-01-05T18:26:49.630+01:00,2017-01-05T18:26:49.890+01:00,MhX7E1vqHd6bNCGjnJcDVdPqFFD+ud1jCHkng/WuScc=,80,200,0
0,3163312411009183769,1552569611308625223,4999429698573850268,images.gotinder.com,NULL,Tinder/75101 CFNetwork/811.5.4 Darwin/16.6.0,http://images.gotinder.com/5318b6938f41d5235d002295/172x172_1fcdf9f8-2050-4392-9209-88a4a867431f.jpg,761,5956,2017-01-05T18:33:18.140+01:00,2017-01-05T18:33:18.550+01:00,n7cHjhsZVpyBWA4l7nwshtm/U7aM3n0AsrSo1k9xsFA=,80,200,32
0,2872934341175111517,-3638674693836175826,-4535551292576113116,rtb-csync.smartadserver.com,http://www.periodistadigital.com/politica/partidos-politicos/2017/06/05/gabriel-rufian-felicita-champions-florentino-acusandole-ll,"Mozilla/5.0 (Linux; Android 5.0.1; GT-I9505 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://rtb-csync.smartadserver.com/redir/?partnerid=31&partneruserid=1194558e-6648-46f9-afc0-202a85d80fe7,2423,1601,2017-01-05T18:33:21.730+01:00,2017-01-05T18:33:21.850+01:00,jBiemSmgvAhNpshsMz3bHtdl/Dv8Y63ft+5qPnsU/Gs=,80,200,0
0,-5693200872050750121,-5587662921770760659,-4535551292576113116,images.gotinder.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Nexus 5 Build/M4B30Z),http://images.gotinder.com/58ae94b336a708a7519e4890/640x640_305b09a9-33ac-463c-810d-7fab9311e194.jpg,2462,89229,2017-01-05T18:33:25.960+01:00,2017-01-05T18:33:26.490+01:00,UVZ9acaw40jwfdk4NRVTdkWw+AUGaKiGhfM0lLmnAow=,80,200,0
0,7109703955392236403,4645069925767299706,-4535551292576113116,ssdk.adkmob.com,NULL,"Mozilla/5.0 (Linux; Android 6.0; U FEEL Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/50.0.2661.86 Mobile Safari/537.36",http://ssdk.adkmob.com:80/b/?action=get_config&mid=1167,576,843,2017-01-05T18:43:04.650+01:00,2017-01-05T18:43:04.740+01:00,KSfmwlJIB9I8CvYz93zXJDuPb9nhYH/F9I4Ct85+q00=,8080,200,32
0,-1330283511073437053,-8860944971996072706,-4535551292576113116,a.ligatus.com,http://www.lasexta.com/noticias/sociedad/instituto-expulsa-alumna-sujetador-clase-porque-podria-distraer-profesores_201706035932f1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A310F Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/126.0.0.23.77;]",http://a.ligatus.com/?ids=94092&t=js,779,1194,2017-01-05T18:20:09.790+01:00,2017-01-05T18:20:09.810+01:00,EJXrZDMgN60UANsnkuy2UlV9I6Yp3+GF8Vyi20hmdQY=,80,200,0
0,6686340653869398729,7453489417437900403,-4535551292576113116,wssupersales.sp.securitasdirect.local,NULL,NULL,http://wssupersales.sp.securitasdirect.local/fmanager2.asmx,1625,1013,2017-01-05T18:20:09.020+01:00,2017-01-05T18:20:09.630+01:00,7ORscBG7+qcXhkbMwgiWEvsvPRdluxammOuVO5JuVxc=,80,200,32
0,3007839370243274903,8911206725437176253,-4535551292576113116,m.aliexpress.com,NULL,okhttp/3.0.1,http://m.aliexpress.com/ok.jsp,337,638,2017-01-05T18:20:15.640+01:00,2017-01-05T18:20:15.820+01:00,6Hd7/W9wkub85kynIjXtLqN/BHRu+DalUppetrlWVuM=,80,200,0
0,6750853428607910222,6616143129699894621,-4535551292576113116,choices.truste.com,http://www.sport.es/es/,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/5.4 Chrome/51.0.2704.106 Mobile Safari/537.36",http://choices.truste.com/ca?aid=tradedesk01-mw&pid=tradedesk01&cid=r5leezt_o3w4xko_cbxci9cj&w=320&h=50&c=tradedesk01cont1&js=pmw2,1141,12265,2017-01-05T18:19:59.310+01:00,2017-01-05T18:20:06.360+01:00,NLi7GN5/Y7mgVo5JeQCO9htEl53OXJqZBg81yHx4xkY=,80,200,0
0,-3047922724358052537,-6068358035078836234,-7271593333999082247,b38543-p5-he.1.vod.cdn.telefonica.com,NULL,libhttp libhttp/4.70 (PlayStation 4),http://b38543-p5-he.1.vod.cdn.telefonica.com/_38543/prod/mss/cplus-188467_cplus-188467-pry_20161109_065416/index.ism/QualityLevels,12719,880915,2017-01-05T18:23:03.200+01:00,2017-01-05T18:23:04.220+01:00,uBNgxcah6BgMEDexQhdKitP9WPFd02hQeE7M2WYTXEU=,80,200,32
0,-872193096696390275,-4688524338676586841,-4535551292576113116,api.accuweather.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; HUAWEI MLA-L01 Build/HUAWEIMLA-L01),http://api.accuweather.com/forecasts/v1/hourly/24hour/304407?apikey=7f8c4da3ce9849ffb2134f075201c45a&language=en&details=true,539,2417,2017-01-05T18:20:54.710+01:00,2017-01-05T18:20:54.730+01:00,LQD5d5hyxY1Otv+MeRE/OQoJDnquDs7t7OIDZz8Xemc=,80,200,32
0,-6061395489719809390,5947066531418161874,-4535551292576113116,devexpert.fcawx.net,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; PLK-L01 Build/HONORPLK-L01),http://devexpert.fcawx.net/?format=xml&units=imperial&lat=45.5016889&lon=-73.567256,584,2045,2017-01-05T18:20:59.640+01:00,2017-01-05T18:20:59.940+01:00,UDPaOc8/JPcTukcG9J1F76Y5VXEp6yewFXmVz/awmVQ=,80,200,0
0,7968995097490127199,-7771350171084393174,-3667969797202258963,www.google.com,NULL,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.102 Safari/537.36",http://www.google.com,997,2065,2017-01-05T18:21:01.150+01:00,2017-01-05T18:20:57.410+01:00,yF9+8CyhJVl2yHQUGbQC0s4/+p3o4Bhs7aKhRReRc/4=,8080,302,71
0,2398154680332767893,8243184629502239917,9023036723119834033,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=40.370884,-3.661386&sensor=false",980,1687,2017-01-05T18:34:09.370+01:00,2017-01-05T18:34:08.530+01:00,NULL,80,200,71
0,4613293294747722297,6661892573264637813,137251945514381346,b.scorecardresearch.com,http://widgets.outbrain.com/nanoWidget/externals/obFrame/obFrame.htm,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G935F Build/NRD90M),http://b.scorecardresearch.com/p2?c1=19&c2=6398301&ns_ap_an=Mundo%20Deportivo&ns_ap_pn=android&ns_ap_pv=7.0&c12=8350f7c8ef87ba8665,3621,2050,2017-01-05T18:33:51.480+01:00,2017-01-05T18:33:31.820+01:00,NULL,80,200,71
0,7068300207273244073,7968956015150765892,2247305181186435941,api.mobpalm.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-A500FU Build/MMB29M),http://api.mobpalm.com/poly/config/init,1047,1443,2017-01-05T18:29:15.310+01:00,2017-01-05T18:29:14.970+01:00,NULL,8080,200,71
0,-2591112244266166833,-4827753449070651155,-6602858794815052324,static2.laverdad.es,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; N4 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",http://static2.laverdad.es/squido/latest/assets/icons/la-verdad/favicon-32x32.png,8973,2948,2017-01-05T18:29:21.960+01:00,2017-01-05T18:29:06.380+01:00,VcJ3xUj2v4DZFGA5JmjrKMTiTQKiDXd79NGpiZNzku8=,80,200,71
0,-8557506641315003698,-2505080372014812352,-3193579775192143260,images.taboola.com,http://es.m.besoccer.com/noticia/el-jugador-que-ha-estado-en-mas-equipos-de-primera-vuelve-al-futbol-en-tercera,"Mozilla/5.0 (Linux; Android 6.0.1; D6503 Build/23.5.A.1.291; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/58.0.3029.83 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/125.0.0.23.80;]",http://images.taboola.com/taboola/image/fetch/f_jpg%2Cq_auto%2Ch_340%2Cw_680%2Cc_fill%2Cg_faces:auto%2Ce_sharpen/http%3A//cdn.tabo,9192,152663,2017-01-05T18:31:03.090+01:00,2017-01-05T18:31:02.600+01:00,NULL,80,200,71
0,-3940782824918824886,-3119034437444205995,1027632233726657475,cloud.aeolservice.es,http://cloud.aeolservice.es/test/403/23/8331,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://cloud.aeolservice.es/assets/images/botones/test_errores.svg,1468,404,2017-01-05T18:30:49.580+01:00,2017-01-05T18:30:49.650+01:00,bEiXaHRSPdRGCY+nTT2ANry/djPk0hoeBFjoHnBdWAU=,80,304,32
0,-1350240513685894000,1693669976160307062,4328421039272136194,j.appjiagu.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0; F3111 Build/33.2.A.4.70),http://j.appjiagu.com/jiagu/msgs,1946,650,2017-01-05T18:32:35.440+01:00,2017-01-05T18:32:34.790+01:00,NULL,80,200,71
0,-369242065269042077,174617422406693496,9009233016216444021,s.thebrighttag.com,http://acdn.adnxs.com/ib/static/usersync/v3/async_usersync.html,"Mozilla/5.0 (Linux; Android 5.1; XT1021 Build/LPCS23.13-34.8-3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36",http://s.thebrighttag.com/csx?tp=an&uid=3785119331762907727,2203,7075,2017-01-05T18:32:42.600+01:00,2017-01-05T18:32:38.890+01:00,/dI1aRmLyXIRuMIqRQatCL8/AGb3kUb7B01dDU0bxZA=,8080,200,71
0,-261696921335135926,7773723988663316865,-4535551292576113116,www.delidatax.net,http://www.semana.es/galeria/leonor-inflado-curriculum-desata-la-hilaridad-las-redes/,"Mozilla/5.0 (Linux; Android 6.0.1; D6603 Build/23.5.A.1.291; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/50.0.2661.86 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/123.0.0.18.71;]",http://www.delidatax.net/dmp/1202.php?,820,2645,2017-01-05T18:20:47.300+01:00,2017-01-05T18:20:47.360+01:00,KW1GcVpQ+lLVywvbNUZMlon5XkfUrdySI2JrbSHojQU=,80,200,0
0,2686695457536909865,-1323936121458779801,-4090636560760510544,accounts.google.com,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53",http://accounts.google.com/,540,825,2017-01-05T18:30:17.550+01:00,2017-01-05T18:30:17.590+01:00,9+swO5P5s667kR/ZRlaQxHo06CruUsYkOANc+IB5UFM=,80,302,32
0,2349729930724324440,-4970880647344860173,-4964889082696746929,v.lkqd.net,NULL,"Mozilla/5.0 (Linux; Android 4.4.2; CHC-U01 Build/HuaweiCHC-U01) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36",http://v.lkqd.net/ad?pid=240&sid=240940&output=vastvpaid&support=html5&execution=instream&placement=240940&playinit=auto&volume=0&,13045,11134,2017-01-05T18:30:30.540+01:00,2017-01-05T18:30:20.900+01:00,q5bA1H2cVtGmCwg0/ML0JGcNRT4Pltt4itMkNmaaG58=,80,200,71
0,6742535077233747670,1906756985980136234,-4535551292576113116,tag.crsspxl.com,http://t.sharethis.com/1/d/t.dhj?rnd=1496680401524&cid=c010&dmn=gaceta.es,"Mozilla/5.0 (Linux; Android 4.4.4; Y635-L01 Build/HuaweiY635-L01) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/125.0.0.23.80;]",http://tag.crsspxl.com/c.gif?t=50173&r=https%3A%2F%2Fp.nexac.com%2Fe%2Fsr%2Fa-1625%2Fs-3300%2Fs-3300.xgi%3Fcb%3D%7BCPCB%7D,1332,943,2017-01-05T18:33:28.330+01:00,2017-01-05T18:33:28.590+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,302,32
0,735188965753295,6358988766647796597,6106120221015310581,bs.serving-sys.com,http://internacional.elpais.com/internacional/2017/06/03/actualidad/1496490768_353090.html,"Mozilla/5.0 (Linux; Android 6.0.1; Aquaris U Plus Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://bs.serving-sys.com/serving/adServer.bs?cn=display&c=19&mc=imp&pli=21556823&PluID=0&ord=1951075537&rtu=-1,981,1160,2017-01-05T18:30:09.670+01:00,2017-01-05T18:30:09.560+01:00,RMLBmrfLHI+Hw0ORCGYnl3IArKh7HYwgOqL3gyeCpZk=,80,302,71
0,7960512914586526126,1125895781456532526,-4535551292576113116,data.mistat.xiaomi.com,NULL,Dalvik/2.1.0 (Linux; U; Android 5.1.1; Redmi Note 3 MIUI/V8.0.1.0.0.LHOCNDG),http://data.mistat.xiaomi.com/mistats/v2,1390,449,2017-01-05T18:31:59.310+01:00,2017-01-05T18:32:02.060+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,0
0,-918975562393658438,5159695248986556970,-4535551292576113116,pixel.adsafeprotected.com,http://elpais.com/elpais/2017/06/02/ciencia/1496410912_749862.html?id_externo_rsoc=TW_CM,"Mozilla/5.0 (Linux; Android 7.0; HTC One M9 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://pixel.adsafeprotected.com/jload?anId=924963&campId=300x250&pubId=42843668&chanId=24053948&placementId=229213748&pubCreative,2765,53267,2017-01-05T18:31:58.550+01:00,2017-01-05T18:31:58.740+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
0,-4965232665117802132,7969399261603922991,-4535551292576113116,maps.googleapis.com,NULL,NULL,"http://maps.googleapis.com/maps/api/elevation/xml?locations=42.203002,-8.761845&sensor=false",378,859,2017-01-05T18:32:00.130+01:00,2017-01-05T18:32:00.180+01:00,zChOnia3zAYJ5mv6Gkd3QOZK5IEP8Zl5cOJ2CCcje5Y=,80,200,32
0,853946607491662098,-6052289373726755613,3307653465774541329,r2---sn-h5q7dnl7.c.youtube.com,NULL,stagefright/1.1 (Linux;Android 2.3.6),http://r2---sn-h5q7dnl7.c.youtube.com/videoplayback?bmi_MfsTid=14090313132395027718&id=04445deb56c363b9&itag=36&source=youtube&uao,39317,1967386,2017-01-05T18:32:04.460+01:00,2017-01-05T18:31:29.020+01:00,JCmLmAXp8RhTTvryxo4qLX9o1dvO5jI5MzSTBsf1aRE=,80,200,71
0,-3833008545598573511,8075711167610291367,-4535551292576113116,ced.sascdn.com,http://www.segnorasque.com/el-beso-de-sergio-ramos-y-pilar-rubio-en-medio-de-un-abarrotado-bernabeu-causa-furor/?utm_source=espine,"Mozilla/5.0 (Linux; Android 5.1.1; Aquaris M5 Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/115.0.0.20.72;]",http://ced.sascdn.com/diff/1497/6824746/imgNative.jpg,894,330,2017-01-05T18:17:31.690+01:00,2017-01-05T18:17:31.690+01:00,wf/vlG1iXdGq4ZwKSM4dhLiQf/ajwLItCrr/SzWJUqk=,80,304,0
0,-5460629595874286573,-6460650365475198497,8394068194519688486,wssupersales.sp.securitasdirect.local,NULL,NULL,http://wssupersales.sp.securitasdirect.local/fmanager2.asmx,1587,1013,2017-01-05T18:29:45.190+01:00,2017-01-05T18:29:44.540+01:00,NULL,80,200,71
0,2153099673434816071,-7926614083291042372,-4535551292576113116,www.eyespyfx.co.uk,NULL,D-Link Cams 3.1.6 (iPhone; iOS 10.1.1; es_ES),http://www.eyespyfx.co.uk/appnews/getnews.php?app=dlink,530,399,2017-01-05T18:30:48.850+01:00,2017-01-05T18:30:48.950+01:00,st0hRSl3+wlHak4nHT0JItvLDhqkgYJIU5TAmgKEFpw=,80,200,32
0,3795208865560188547,8504271138348659290,-4535551292576113116,www.rosanegramad.com,http://www.rosanegramad.com/,"Mozilla/5.0 (Linux; Android 5.0; E2303 Build/26.1.A.3.111) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.124 Mobile Safari/537.36",http://www.rosanegramad.com/img/rosa-negra-madrid-11.jpg,23881,567412,2017-01-05T18:29:37.990+01:00,2017-01-05T18:29:38.650+01:00,02L6fQM9WUNJDQ2C6cGN4lK+FpGLNQPwfA+YxlqYOmo=,80,200,32
0,-3868718241356227159,8698175207559810657,-4535551292576113116,cdn-mobapi.bloomberg.com,NULL,Apache-HttpClient/UNAVAILABLE (java 1.4),http://cdn-mobapi.bloomberg.com/mobapi/v2/android/config?product=biz&version=2.22.303601.0.62820da&store=p,776,3153,2017-01-05T18:35:35.920+01:00,2017-01-05T18:35:35.990+01:00,m+lFpH9r7XGmHqbPdZOr0j2qEz6v1Z7h/0KIFTswiLA=,80,200,32
0,8334596990889124212,2445562729800675237,-8086096916792249171,data.mistat.xiaomi.com,NULL,Dalvik/2.1.0 (Linux; U; Android 6.0.1; Redmi Note 3 MIUI/V8.2.4.0.MHOMIDL),http://data.mistat.xiaomi.com/mistats/v2,1441,449,2017-01-05T18:35:30.500+01:00,2017-01-05T18:35:32.310+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,0
0,6994278761198031883,-5235013621083710824,-4535551292576113116,ad.doubleclick.net,http://www.minube.com/rincon/parque-de-la-naturaleza-de-cabarceno-a3685143,"Mozilla/5.0 (Linux; Android 6.0.1; MI 5 Build/MXB48T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.83 Mobile Safari/537.36",http://ad.doubleclick.net/ddm/activity/src=4487253;type=invmedia;cat=klaui7ho;u1=100048;dc_lat=;dc_rdid=;tag_for_child_directed_tr,1236,706,2017-01-05T18:35:26.900+01:00,2017-01-05T18:35:26.960+01:00,6I4slFJMYv+lXcnlxvH7cPuHYrdT2qrigoKv7z/1ujc=,8080,200,32
