CONTENT_TITLE,CONTENT_SUB_TITLE,EXTERNAL_ASSET_ID,CONTENT_KIND
"T17, E11: Sin conciencia",Alerta Cobra,PRG_0000008203SD,Serie Acción
"T17, E11: Sin conciencia","Alerta Cobra, T17",PRG_0000008799SD,Serie Acción
"T17, E12: Operación Job","Alerta Cobra, T17",PRG_0000008444SD,Serie Acción
"T17, E13: Encargadas, secuestradas, entregadas","Alerta Cobra, T17",PRG_0000008322SD,Serie Acción
"T17, E14: Avaricia","Alerta Cobra, T17",PRG_0000008281SD,Serie Acción
"T17, E15: El mentalista","Alerta Cobra, T17",PRG_0000008368SD,Serie Acción
"T17, E16: El dinero gobierna el mundo","Alerta Cobra, T17",PRG_0000008393SD,Serie Acción
"T18, E01: Alleingang","Alerta Cobra, T18",PRG_0000007377SD,Serie Acción
"T18, E02: Gestohlene Liebe","Alerta Cobra, T18",PRG_0000007560SD,Serie Acción
"T18, E03: La princesita","Alerta Cobra, T18",PRG_0000010282SD,Serie Acción
"T18, E03: Landei","Alerta Cobra, T18",PRG_0000007696SD,Serie Acción
"T18, E04: Katerstimmung","Alerta Cobra, T18",PRG_0000007847SD,Serie Acción
"T18, E05: La au-pair",Alerta Cobra,PRG_0000008040SD,Serie Acción
"T18, E05: La au-pair","Alerta Cobra, T18",PRG_0000008800SD,Serie Acción
"T18, E06: Amigos para siempre","Alerta Cobra, T18",PRG_0000008280SD,Serie Acción
"T18, E07: Shutdown","Alerta Cobra, T18",PRG_0000008555SD,Serie Acción
"T18, E08: Tödliche Wahl","Alerta Cobra, T18",PRG_0000008939SD,Serie Acción
"T18, E09: Resurrección I","Alerta Cobra, T18",PRG_0000009041SD,Serie Acción
"T18, E09: Resurrección I","Alerta Cobra, T18",PRG_0000009516SD,Serie Acción
"T18, E10: Resurrección II","Alerta Cobra, T18",PRG_0000009517SD,Serie Acción
"T18, E11: La reportera de noche","Alerta Cobra, T18",PRG_0000009589SD,Serie Acción
"T18, E12: Revancha","Alerta Cobra, T18",PRG_0000009857SD,Serie Acción
"T18, E13: El gran regreso","Alerta Cobra, T18",PRG_0000010169SD,Serie Acción
"T18, E15: Animales salvajes","Alerta Cobra, T18",PRG_0000010612SD,Serie Acción
"T2, E01","Invasión Jurásica, T2",PRG_0000005711SD,Serie Acción
"T2, E01","Invasión Jurásica, T2",PRG_0000011366SD,Serie Acción
"T2, E01","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000008945SD,Serie Acción
"T2, E01: A Rickle in Time","Rick y Morty, T2",PRG_0000029421SD,Serie Acción
"T2, E01: El hombre que salvó Central City","The Flash, T2",PRG_0000034559SD,Serie Acción
"T2, E01: El noveno paso","Elementary, T2",PRG_0000005028SD,Serie Acción
"T2, E01: Felices sueños","Brigada Antivicio, T2",PRG_0000021468SD,Serie Acción
"T2, E01: Hay una complicación","Cleaners, T2",PRG_0000028470HD,Serie Acción
"T2, E01: The Opposite Of Hallelujah","Defiance, T2",PRG_0000006095SD,Serie Acción
"T2, E01: The Opposite Of Hallelujah","Defiance, T2",PRG_0000006151SD,Serie Acción
"T2, E01: Una ciudad irreal","The Last Ship, T2",PRG_0000024101SD,Serie Acción
"T2, E01: Yankee","The Bridge, T2",PRG_0000006520SD,Serie Acción
"T2, E02","24: Vive otro día (V.O.S.E), T1",PRG_0000005007SD,Serie Acción
"T2, E02","Crossing Lines, T2",PRG_0000008762SD,Serie Acción
"T2, E02","Crossing Lines, T2",PRG_0000024217SD,Serie Acción
"T2, E02","Invasión Jurásica, T2",PRG_0000005745SD,Serie Acción
"T2, E02: Bienvenido al Zoo","Cleaners, T2",PRG_0000028471HD,Serie Acción
"T2, E02: Black Diamond","Brigada Antivicio, T2",PRG_0000021469SD,Serie Acción
"T2, E02: Despejando la X","Elementary, T2",PRG_0000005029SD,Serie Acción
"T2, E02: El fantasma de una pulga","The Bridge, T2",PRG_0000006755SD,Serie Acción
"T2, E02: Entre dos mundos","The Flash, T2",PRG_0000034561SD,Serie Acción
"T2, E02: La batalla del barco","The Last Ship, T2",PRG_0000024102SD,Serie Acción
"T2, E02: Operación Martillo Vikingo","Operaciones ocultas, T2",PRG_0000005697SD,Serie Acción
"T2, E02: Operación Martillo Vikingo","Operaciones ocultas, T2",PRG_0000021929SD,Serie Acción
"T2, E03","Crossing Lines, T2",PRG_0000008951SD,Serie Acción
"T2, E03","Crossing Lines, T2",PRG_0000024218SD,Serie Acción
"T2, E03","Invasión Jurásica, T2",PRG_0000005785SD,Serie Acción
"T2, E03","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000009667SD,Serie Acción
"T2, E03","The Bridge, T2",PRG_0000006907SD,Serie Acción
"T2, E03: Familia de renegados","The Flash, T2",PRG_0000034565SD,Serie Acción
"T2, E03: Hola Padre!","Cleaners, T2",PRG_0000028472HD,Serie Acción
"T2, E03: No es un rumor","The Last Ship, T2",PRG_0000024103SD,Serie Acción
"T2, E03: Segunda oportunidad","Brigada Antivicio, T2",PRG_0000021470SD,Serie Acción
"T2, E03: Somos Everyone","Elementary, T2",PRG_0000005184SD,Serie Acción
"T2, E03: XI","Black Sails, T2",PRG_0000017432SD,Serie Acción
"T2, E04","Invasión Jurásica, T2",PRG_0000005805SD,Serie Acción
"T2, E04","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000009666SD,Serie Acción
"T2, E04","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000010247SD,Serie Acción
"T2, E04: Casa de peligro","Cleaners, T2",PRG_0000028473HD,Serie Acción
"T2, E04: Comercio Justo","Brigada Antivicio, T2",PRG_0000021471SD,Serie Acción
"T2, E04: La furia de Firestorm","The Flash, T2",PRG_0000034567SD,Serie Acción
"T2, E04: Perversión","Elementary, T2",PRG_0000005186SD,Serie Acción
"T2, E05","Invasión Jurásica, T2",PRG_0000005883SD,Serie Acción
"T2, E05","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000009941SD,Serie Acción
"T2, E05: El Paradiso","Brigada Antivicio, T2",PRG_0000021472SD,Serie Acción
"T2, E05: Una historia antigua","Elementary, T2",PRG_0000005322SD,Serie Acción
"T2, E05: ¡Está viva!","Cleaners, T2",PRG_0000028474HD,Serie Acción
"T2, E06","Invasión Jurásica, T2",PRG_0000005924SD,Serie Acción
"T2, E06","Invasión Jurásica, T2",PRG_0000011780SD,Serie Acción
"T2, E06 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000010312SD,Serie Acción
"T2, E06: Entre rejas","Brigada Antivicio, T2",PRG_0000021473SD,Serie Acción
"T2, E06: La oruga y las mariposas","Cleaners, T2",PRG_0000028475HD,Serie Acción
"T2, E06: Libertad","Crossing Lines, T2",PRG_0000009610SD,Serie Acción
"T2, E06: Libertad","Crossing Lines, T2",PRG_0000024221SD,Serie Acción
"T2, E06: Presentando a Zoom","The Flash, T2",PRG_0000034571SD,Serie Acción
"T2, E06: Restauración","Torchwood, T2",PRG_0000005806SD,Serie Acción
"T2, E06: Restauración","Torchwood, T2",PRG_0000006776SD,Serie Acción
"T2, E06: Restauración","Torchwood, T2",PRG_0000007697SD,Serie Acción
"T2, E07","Invasión Jurásica, T2",PRG_0000005942SD,Serie Acción
"T2, E07","Invasión Jurásica, T2",PRG_0000011675SD,Serie Acción
"T2, E07","The Americans, T2",PRG_0000005092SD,Serie Acción
"T2, E07 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000010915SD,Serie Acción
"T2, E07: Atiza y destruye","Tortugas Ninja, T2",PRG_0000006066SD,Serie Acción
"T2, E07: Bienvenida a casa, Sally","Cleaners, T2",PRG_0000028476HD,Serie Acción
"T2, E07: Frenesí","Brigada Antivicio, T2",PRG_0000021474SD,Serie Acción
"T2, E07: Guerra de gorilas","The Flash, T2",PRG_0000035335SD,Serie Acción
"T2, E07: La marquesa","Elementary, T2",PRG_0000005445SD,Serie Acción
"T2, E07: Muerto viviente","Torchwood, T2",PRG_0000005807SD,Serie Acción
"T2, E07: Muerto viviente","Torchwood, T2",PRG_0000006777SD,Serie Acción
"T2, E07: Muerto viviente","Torchwood, T2",PRG_0000007698SD,Serie Acción
"T2, E07: Piel de cordero","Crossing Lines, T2",PRG_0000009756SD,Serie Acción
"T2, E07: Piel de cordero","Crossing Lines, T2",PRG_0000024222SD,Serie Acción
"T2, E08","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000011411SD,Serie Acción
"T2, E08 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000011127SD,Serie Acción
"T2, E08: Cerrar las escotillas","Cleaners, T2",PRG_0000028477HD,Serie Acción
"T2, E08: La conspiración Krang","Tortugas Ninja, T2",PRG_0000006067SD,Serie Acción
"T2, E08: La fuerza de la sangre","Elementary, T2",PRG_0000005446SD,Serie Acción
"T2, E08: Leyendas de hoy","The Flash, T2",PRG_0000035336SD,Serie Acción
"T2, E08: Planes frustrados","Turno de noche, T2",PRG_0000034613SD,Serie Acción
"T2, E08: Sin huesos","Vikingos, T2",PRG_0000005389SD,Serie Acción
"T2, E08: Sin huesos","Vikingos, T2",PRG_0000017069SD,Serie Acción
"T2, E08: Un día en la muerte","Torchwood, T2",PRG_0000006778SD,Serie Acción
"T2, E08: Un día en la muerte","Torchwood, T2",PRG_0000007734SD,Serie Acción
"T2, E09","The Americans, T2",PRG_0000005383SD,Serie Acción
"T2, E09 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000011368SD,Serie Acción
"T2, E09: Algo prestado","Torchwood, T2",PRG_0000005847SD,Serie Acción
"T2, E09: Algo prestado","Torchwood, T2",PRG_0000006975SD,Serie Acción
"T2, E09: Algo prestado","Torchwood, T2",PRG_0000007735SD,Serie Acción
"T2, E09: Correr para parar","The Flash, T2",PRG_0000036155SD,Serie Acción
"T2, E09: Paternidad","Turno de noche, T2",PRG_0000034614SD,Serie Acción
"T2, E09: Yin y Yang","Cleaners, T2",PRG_0000028478HD,Serie Acción
"T2, E10","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000015726SD,Serie Acción
"T2, E10 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000011936SD,Serie Acción
"T2, E10: De entre la lluvia","Torchwood, T2",PRG_0000005922SD,Serie Acción
"T2, E10: De entre la lluvia","Torchwood, T2",PRG_0000006976SD,Serie Acción
"T2, E10: De entre la lluvia","Torchwood, T2",PRG_0000007802SD,Serie Acción
"T2, E10: Disparo bolas","Cleaners, T2",PRG_0000028479HD,Serie Acción
"T2, E10: Energía potencial","The Flash, T2",PRG_0000036156SD,Serie Acción
"T2, E10: Secuelas","Turno de noche, T2",PRG_0000034615SD,Serie Acción
"T2, E11",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000016155SD,Serie Acción
"T2, E11: Aftershocks","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000015605SD,Serie Acción
"T2, E11: Aguanta","Turno de noche, T2",PRG_0000034616SD,Serie Acción
"T2, E11: El mono ve, el mono va","Cleaners, T2",PRG_0000028480HD,Serie Acción
"T2, E11: Perdido","Torchwood, T2",PRG_0000005923SD,Serie Acción
"T2, E11: Perdido","Torchwood, T2",PRG_0000006977SD,Serie Acción
"T2, E11: Perdido","Torchwood, T2",PRG_0000007803SD,Serie Acción
"T2, E12",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000016239SD,Serie Acción
"T2, E12: Fragmentos","Torchwood, T2",PRG_0000005938SD,Serie Acción
"T2, E12: Fragmentos","Torchwood, T2",PRG_0000007815SD,Serie Acción
"T2, E12: Los Gallos Del Infierno","Cleaners, T2",PRG_0000028481HD,Serie Acción
"T2, E12: Pasar página","Turno de noche, T2",PRG_0000034617SD,Serie Acción
"T2, E13","The Americans, T2",PRG_0000006079SD,Serie Acción
"T2, E13: Heridas abiertas","Torchwood, T2",PRG_0000005939SD,Serie Acción
"T2, E13: Heridas abiertas","Torchwood, T2",PRG_0000007816SD,Serie Acción
"T2, E13: One of Us (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000016157SD,Serie Acción
"T2, E14 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000016260SD,Serie Acción
"T2, E15 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000017057SD,Serie Acción
"T2, E15: La boquita cerrada","Chicago Fire, T2",PRG_0000029393SD,Serie Acción
"T2, E16 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000017218SD,Serie Acción
"T2, E16: Suicide Squad","Arrow, T2",PRG_0000004363SD,Serie Acción
"T2, E16: Un cohete despegando","Chicago Fire, T2",PRG_0000029394SD,Serie Acción
"T2, E17 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000017444SD,Serie Acción
"T2, E17: Birds Of Prey","Arrow, T2",PRG_0000004441SD,Serie Acción
"T2, E18 (V.O.S.E)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000017985SD,Serie Acción
"T2, E18: Austin City Limits","Revolution, T2",PRG_0000004209SD,Serie Acción
"T2, E19","Revolution, T2",PRG_0000004980SD,Serie Acción
"T2, E19 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000018306SD,Serie Acción
"T2, E19: The Man Under The Hood","Arrow, T2",PRG_0000004729SD,Serie Acción
"T2, E19: Un gran peso","Chicago Fire, T2",PRG_0000029930SD,Serie Acción
"T2, E20",Marvel's Agents of S.H.I.E.L.D. T2,PRG_0000019328SD,Serie Acción
"T2, E20","Revolution, T2",PRG_0000005114SD,Serie Acción
"T2, E20: Un dia terrible","Chicago Fire, T2",PRG_0000030076SD,Serie Acción
"T2, E21","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000019948SD,Serie Acción
"T2, E21","Revolution, T2",PRG_0000005288SD,Serie Acción
"T2, E21 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000018779SD,Serie Acción
"T2, E22","Marvel's Agents of S.H.I.E.L.D., T2",PRG_0000019949SD,Serie Acción
"T2, E22","Revolution, T2",PRG_0000005412SD,Serie Acción
"T2, E22 (VOSE)","Marvel's Agents of S.H.I.E.L.D (V.O.S.E.), T2",PRG_0000018781SD,Serie Acción
"T2, E22: La realidad apremia","Chicago Fire, T2",PRG_0000030078SD,Serie Acción
"T3, E01","Major Crimes, T3",PRG_0000008282SD,Serie Acción
"T3, E01: Día uno","Torchwood, T3",PRG_0000005968SD,Serie Acción
"T3, E01: Laws Of Nature","Marvel's Agents of SHIELD, T3",PRG_0000031787SD,Serie Acción
"T3, E01: Laws Of Nature","Marvel's Agents of SHIELD, T3",PRG_0000032583SD,Serie Acción
"T3, E02","Imborrable, T3",PRG_0000009171SD,Serie Acción
"T3, E02","Invasión Jurásica, T3",PRG_0000005967SD,Serie Acción
"T3, E02","Invasión Jurásica, T3",PRG_0000007882SD,Serie Acción
"T3, E02","Invasión Jurásica, T3",PRG_0000011998SD,Serie Acción
"T3, E02","Major Crimes, T3",PRG_0000008554SD,Serie Acción
"T3, E02: Día dos","Torchwood, T3",PRG_0000005969SD,Serie Acción
"T3, E02: Finalidad de la máquina","Marvel's Agents of SHIELD, T3",PRG_0000031789SD,Serie Acción
"T3, E02: The Wanderer","Vikingos, T3",PRG_0000018247SD,Serie Acción
"T3, E03","Invasión Jurásica, T3",PRG_0000006035SD,Serie Acción
"T3, E03","Invasión Jurásica, T3",PRG_0000007883SD,Serie Acción
"T3, E03","Invasión Jurásica, T3",PRG_0000012119SD,Serie Acción
"T3, E03","Major Crimes, T3",PRG_0000008943SD,Serie Acción
"T3, E03: Día tres","Torchwood, T3",PRG_0000005970SD,Serie Acción
"T3, E03: Se busca (Inhu)mano","Marvel's Agents of SHIELD, T3",PRG_0000031791SD,Serie Acción
"T3, E04","Invasión Jurásica, T3",PRG_0000006036SD,Serie Acción
"T3, E04","Invasión Jurásica, T3",PRG_0000007884SD,Serie Acción
"T3, E04","Uno para todas, T3",PRG_0000005159SD,Serie Acción
"T3, E04: Demonios conocidos","Marvel's Agents of SHIELD, T3",PRG_0000031794SD,Serie Acción
"T3, E04: Día cuatro","Torchwood, T3",PRG_0000005971SD,Serie Acción
"T3, E04: El mago","Arrow, T3",PRG_0000010460SD,Serie Acción
"T3, E04: Recoil","Crossing Lines, T3",PRG_0000028386SD,Serie Acción
"T3, E05","Arrow, T3",PRG_0000010779SD,Serie Acción
"T3, E05","Invasión Jurásica, T3",PRG_0000006070SD,Serie Acción
"T3, E05","Invasión Jurásica, T3",PRG_0000007885SD,Serie Acción
"T3, E05","Invasión Jurásica, T3",PRG_0000012269SD,Serie Acción
"T3, E05: 4.722 horas","Marvel's Agents of SHIELD, T3",PRG_0000031796SD,Serie Acción
"T3, E05: Día cinco","Torchwood, T3",PRG_0000006034SD,Serie Acción
"T3, E06","Arrow, T3",PRG_0000010780SD,Serie Acción
"T3, E06","Invasión Jurásica, T3",PRG_0000006088SD,Serie Acción
"T3, E06","Invasión Jurásica, T3",PRG_0000011676SD,Serie Acción
"T3, E06: Cuentos de niños","Grimm, T3",PRG_0000006850SD,Serie Acción
"T3, E06: Entre nosotros","Brigada Antivicio, T3",PRG_0000021486SD,Serie Acción
"T3, E06: La otra vez",Suits,PRG_0000008938SD,Serie Acción
"T3, E06: La otra vez","Suits, T3",PRG_0000008938SD,Serie Acción
"T3, E06: Renacido","Vikingos, T3",PRG_0000019422SD,Serie Acción
"T3, E06: Renacido","Vikingos, T3",PRG_0000033256SD,Serie Acción
"T3, E07","Invasión Jurásica, T3",PRG_0000006123SD,Serie Acción
"T3, E07","Invasión Jurásica, T3",PRG_0000012291SD,Serie Acción
"T3, E07: Gigoló","Brigada Antivicio, T3",PRG_0000010093SD,Serie Acción
"T3, E07: Gigoló","Brigada Antivicio, T3",PRG_0000021487SD,Serie Acción
"T3, E07: París","Vikingos, T3",PRG_0000019711SD,Serie Acción
"T3, E07: París","Vikingos, T3",PRG_0000033257SD,Serie Acción
"T3, E08","Invasión Jurásica, T3",PRG_0000006170SD,Serie Acción
"T3, E08: Los 12 días de Krampus","Grimm, T3",PRG_0000007309SD,Serie Acción
"T3, E08: Trabajo en equipo","Brigada Antivicio, T3",PRG_0000010284SD,Serie Acción
"T3, E08: Trabajo en equipo","Brigada Antivicio, T3",PRG_0000021488SD,Serie Acción
"T3, E09","Invasión Jurásica, T3",PRG_0000006217SD,Serie Acción
"T3, E09","Major Crimes, T3",PRG_0000010458SD,Serie Acción
"T3, E09: Bajo tierra","Brigada Antivicio, T3",PRG_0000010617SD,Serie Acción
"T3, E09: Bajo tierra","Brigada Antivicio, T3",PRG_0000021489SD,Serie Acción
"T3, E10","Invasión Jurásica, T3",PRG_0000006244SD,Serie Acción
"T3, E10","Major Crimes, T3",PRG_0000010772SD,Serie Acción
"T3, E10: Camino a la fama","Brigada Antivicio, T3",PRG_0000010981SD,Serie Acción
"T3, E10: Camino a la fama","Brigada Antivicio, T3",PRG_0000021490SD,Serie Acción
"T3, E10: Maveth","Marvel's Agents of SHIELD, T3",PRG_0000034956SD,Serie Acción
"T3, E11","Major Crimes, T3",PRG_0000012356SD,Serie Acción
"T3, E11: Bouncing Back","Marvel's Agents of SHIELD, T3",PRG_0000036233SD,Serie Acción
"T3, E11: Deseos naturales","Brigada Antivicio, T3",PRG_0000011256SD,Serie Acción
"T3, E11: Deseos naturales","Brigada Antivicio, T3",PRG_0000021491SD,Serie Acción
"T3, E12: Embarazadas (Parte 1)","Brigada Antivicio, T3",PRG_0000021492SD,Serie Acción
"T3, E12: The Inside Man","Marvel's Agents of SHIELD, T3",PRG_0000036234SD,Serie Acción
"T3, E12:Uprising","Arrow, T3",PRG_0000013682SD,Serie Acción
"T3, E13: Embarazadas (Parte 2)","Brigada Antivicio, T3",PRG_0000021828SD,Serie Acción
"T3, E14","Major Crimes, T3",PRG_0000012357SD,Serie Acción
"T3, E16","Arrow, T3",PRG_0000014938SD,Serie Acción
"T3, E16","Major Crimes, T3",PRG_0000014426SD,Serie Acción
"T3, E16","Major Crimes, T3",PRG_0000015662SD,Serie Acción
"T3, E17: 61","Grimm, T3",PRG_0000004952SD,Serie Acción
"T3, E17: Suicidal Tendencies","Arrow, T3",PRG_0000016848SD,Serie Acción
"T3, E18: Enemigo público","Arrow, T3",PRG_0000016849SD,Serie Acción
"T3, E19: Broken Arrow","Arrow, T3",PRG_0000016850SD,Serie Acción
"T3, E22","Arrow, T3",PRG_0000017874SD,Serie Acción
"T3, E23","Arrow, T3",PRG_0000017875SD,Serie Acción
"T4, E01","Falling Skies, T4",PRG_0000006078SD,Serie Acción
"T4, E01","Falling Skies, T4",PRG_0000006290SD,Serie Acción
"T4, E01","Falling Skies, T4",PRG_0000007171SD,Serie Acción
"T4, E01","Falling Skies, T4",PRG_0000009018SD,Serie Acción
"T4, E01","Falling Skies, T4",PRG_0000019507SD,Serie Acción
"T4, E01","Invasión Jurásica, T4",PRG_0000008189SD,Serie Acción
"T4, E01","Vikingos, T4",PRG_0000033203SD,Serie Acción
"T4, E01: El nuevo mundo",Torchwood,PRG_0000004610SD,Serie Acción
"T4, E01: El nuevo mundo","Torchwood, T4",PRG_0000004610SD,Serie Acción
"T4, E01: El nuevo mundo","Torchwood, T4",PRG_0000005195SD,Serie Acción
"T4, E02","Falling Skies, T4",PRG_0000006271SD,Serie Acción
"T4, E02","Falling Skies, T4",PRG_0000007172SD,Serie Acción
"T4, E02","Falling Skies, T4",PRG_0000009019SD,Serie Acción
"T4, E02","Falling Skies, T4",PRG_0000019509SD,Serie Acción
"T4, E02","Invasión Jurásica, T4",PRG_0000006305SD,Serie Acción
"T4, E02","Invasión Jurásica, T4",PRG_0000008433SD,Serie Acción
"T4, E02: El día del milagro: extradición",Torchwood,PRG_0000004611SD,Serie Acción
"T4, E02: El día del milagro: extradición","Torchwood, T4",PRG_0000004611SD,Serie Acción
"T4, E02: El día del milagro: extradición","Torchwood, T4",PRG_0000005196SD,Serie Acción
"T4, E03","Falling Skies, T4",PRG_0000006455SD,Serie Acción
"T4, E03","Falling Skies, T4",PRG_0000007173SD,Serie Acción
"T4, E03","Falling Skies, T4",PRG_0000009020SD,Serie Acción
"T4, E03","Falling Skies, T4",PRG_0000019510SD,Serie Acción
"T4, E03","Invasión Jurásica, T4",PRG_0000006393SD,Serie Acción
"T4, E03","Invasión Jurásica, T4",PRG_0000008934SD,Serie Acción
"T4, E03: El día del milagro: en la madrugada",Torchwood,PRG_0000004612SD,Serie Acción
"T4, E03: El día del milagro: en la madrugada","Torchwood, T4",PRG_0000004612SD,Serie Acción
"T4, E03: El día del milagro: en la madrugada","Torchwood, T4",PRG_0000005334SD,Serie Acción
